"action","record_type","libid","serial_title","nlm_unique_id","holdings_format","begin_volume","end_volume","begin_year","end_year","issns","currently_received","retention_policy","limited_retention_period","limited_retention_type","embargo_period","has_epub_ahead_of_print","has_supplements","ignore_warnings","last_modified"
"","HOLDING","MAUTUF","Clinical genetics","NLM_0253664","Electronic","","","","","0009-9163 (Print), 1399-0004 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1970","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical genetics","NLM_0253664","Print","","","","","0009-9163 (Print), 1399-0004 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-01"
"","RANGE","","","","","51","76","1997","2009","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical imaging","NLM_8911831","Electronic","","","","","0899-7071 (Print), 1873-4499 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1995","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical immunology (Orlando, Fla.)","NLM_100883537","Electronic","","","","","1521-6616 (Print), 1521-7035 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1999","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical immunology (Orlando, Fla.)","NLM_100883537","Print","","","","","1521-6616 (Print), 1521-7035 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","90","","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical implant dentistry and related research","NLM_100888977","Electronic","","","","","1523-0899 (Print), 1708-8208 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1999","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","NLM_9203213","Electronic","","","","","1058-4838 (Print), 1537-6591 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1992","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Clinical journal of pain","NLM_8507389","Electronic","","","","","0749-8047 (Print), 1536-5409 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1985","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Clinical journal of pain","NLM_8507389","Print","","","","","0749-8047 (Print), 1536-5409 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-01"
"","RANGE","","","","","16","30","2000","2014","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine","NLM_9103300","Electronic","","","","","1050-642X (Print), 1536-3724 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1991","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical journal of the American Society of Nephrology : CJASN","NLM_101271570","Electronic","","","","","1555-9041 (Print), 1555-905X (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2006","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical medicine (London, England)","NLM_101092853","Electronic","","","","","1470-2118 (Print), 1473-4893 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2001","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical medicine (Northfield, Ill.)","NLM_7708504","Print","","","","","0412-7994 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-01"
"","RANGE","","","","","55","82","1948","1975","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical microbiology reviews","NLM_8807282","Electronic","","","","","0893-8512 (Print), 1098-6618 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1988","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical molecular pathology","NLM_9507411","Electronic","","","","","1355-2910 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1995","1996","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical nephrology","NLM_0364441","Print","","","","","0301-0430 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-01"
"","RANGE","","","","","2","36","1974","1991","","","","","","","","","",""
"","RANGE","","","","","63","78","2005","2012","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical neuropharmacology","NLM_7607910","Electronic","","","","","0362-5664 (Print), 1537-162X (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1976","2008","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical neuropharmacology","NLM_7607910","Print","","","","","0362-5664 (Print), 1537-162X (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","27","37","2004","2014","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology","NLM_100883319","Print","","","","","1388-2457 (Print), 1872-8952 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","110","","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical neurosurgery","NLM_2985141R","Print","","","","","0069-4827 (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical nuclear medicine","NLM_7611109","Electronic","","","","","0363-9762 (Print), 1536-0229 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1976","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical nurse specialist CNS","NLM_8709115","Electronic","","","","","0887-6274 (Print), 1538-9782 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1987","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical nutrition (Edinburgh, Scotland)","NLM_8309603","Electronic","","","","","0261-5614 (Print), 1532-1983 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1995","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical obstetrics and gynecology","NLM_0070014","Electronic","","","","","0009-9201 (Print), 1532-5520 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1958","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical obstetrics and gynecology","NLM_0070014","Print","","","","","0009-9201 (Print), 1532-5520 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-01"
"","RANGE","","","","","43","57","2000","2014","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical oncology and cancer research","NLM_101506314","Electronic","","","","","1674-5361 (Print)","Yes","Permanently Retained","0","Years","0","No","No","Yes","2018-Oct-12"
"","RANGE","","","","","","","2009","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical oral implants research","NLM_9105713","Electronic","","","","","0905-7161 (Print), 1600-0501 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1997","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical oral implants research","NLM_9105713","Print","","","","","0905-7161 (Print), 1600-0501 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-01"
"","RANGE","","","","","9","23","1998","2012","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical orthopaedics","NLM_101242526","Electronic","","","","","0095-8654 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1953","1962","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical orthopaedics and related research","NLM_0075674","Electronic","","","","","0009-921X (Print), 1528-1132 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1963","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical pediatrics","NLM_0372606","Electronic","","","","","0009-9228 (Print), 1938-2707 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1962","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical pharmacokinetics","NLM_7606849","Electronic","","","","","0312-5963 (Print), 1179-1926 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1998","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical pharmacology and therapeutics","NLM_0372741","Print","","","","","0009-9236 (Print), 1532-6535 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-01"
"","RANGE","","","","","1","84","1960","2008","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical pharmacology in drug development","NLM_101572899","Electronic","","","","","2160-763X (Print), 2160-7648 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2012","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical practice guideline","NLM_9211144","Electronic","","","","","","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1992","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical preventive dentistry","NLM_8004895","Print","","","","","0163-9633 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-03"
"","RANGE","","","","","1","14","1979","1992","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical pulmonary medicine","NLM_9421562","Electronic","","","","","1068-0640 (Print), 1536-5956 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1994","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical radiology","NLM_1306016","Electronic","","","","","0009-9260 (Print), 1365-229X (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1995","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical radiology","NLM_1306016","Print","","","","","0009-9260 (Print), 1365-229X (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","11","66","1960","2011","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical research in cardiology : official journal of the German Cardiac Society","NLM_101264123","Electronic","","","","","1861-0684 (Print), 1861-0692 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2006","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical research in cardiology supplements","NLM_101538987","Electronic","","","","","1861-0706 (Print), 1861-0714 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2006","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical science","NLM_0367732","Print","","","","","0009-9287 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","44","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical science (London, England : 1979)","NLM_7905731","Print","","","","","0143-5221 (Print), 1470-8736 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-03"
"","RANGE","","","","","56","121","1979","2011","","","","","","","","","",""
"","RANGE","","","","","124","127","2013","2014","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical symposia (Summit, N.J. : 1957)","NLM_0103677","Print","","","","","0009-9295 (Print)","No","Permanently Retained","0","Years","0","No","No","Yes","2018-Oct-12"
"","RANGE","","","","","6","49","1954","1997","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical therapeutics","NLM_7706726","Electronic","","","","","0149-2918 (Print), 1879-114X (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1995","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical therapeutics","NLM_7706726","Print","","","","","0149-2918 (Print), 1879-114X (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-03"
"","RANGE","","","","","36","41","2014","2019","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical toxicology","NLM_0205535","Electronic","","","","","0009-9309 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1968","1981","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinical toxicology (Philadelphia, Pa.)","NLM_101241654","Electronic","","","","","1556-3650 (Print), 1556-9519 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2005","2010","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinics","NLM_16240140R","Print","","","","","0097-3521 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","5","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinics in chest medicine","NLM_7907612","Electronic","","","","","0272-5231 (Print), 1557-8216 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1996","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinics in chest medicine","NLM_7907612","Print","","","","","0272-5231 (Print), 1557-8216 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-03"
"","RANGE","","","","","21","24","2000","2003","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinics in developmental medicine","NLM_0005535","Print","","","","","0069-4835 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","13","160","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Clinics in endocrinology and metabolism","NLM_0357424","Print","","","","","0300-595X (Print), 2374-8494 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-03"
